序號,答案
20240706141017,160.96
20240706142017,155.15
20240706143017,149.24
20240706144017,143.22
20240706145017,137.09
20240706150017,130.83
20240706151017,124.44
20240706152017,117.9
20240706153017,111.19
20240706154017,104.29
20240706155017,97.17
20240706160017,89.81
20240706161017,82.17
20240706162017,74.21
20240706163017,65.88
20240706164017,57.14
20240706165017,47.91
20240328090008,7.43
20240328091008,121.62
20240328092008,215.3
20240328093008,256.43
20240328094008,294.41
20240328095008,302.87
20240328100008,295.83
20240328101008,284.06
20240328102008,274.5
20240328103008,266.57
20240328104008,262.68
20240328105008,256.52
20240328110008,253.45
20240328111008,247.89
20240328112008,243.23
20240328113008,239.15
20240328114008,235.33
20240328115008,231.53
20240328120008,227.59
20240328121008,223.43
20240328122008,219.04
20240328123008,214.39
20240328124008,209.54
20240328125008,204.5
20240328130008,199.32
20240328131008,194.05
20240328132008,188.71
20240328133008,183.31
20240328134008,177.85
20240328135008,172.3
20240328140008,166.68
20240328141008,160.96
20240328142008,155.15
20240328143008,149.24
20240328144008,143.22
20240328145008,137.09
20240328150008,130.83
20240328151008,124.44
20240328152008,117.9
20240328153008,111.19
20240328154008,104.29
20240328155008,97.17
20240328160008,89.81
20240328161008,82.17
20240328162008,74.21
20240328163008,65.88
20240328164008,57.14
20240328165008,47.91
20240508090008,154.4
20240508091008,318.76
20240508092008,256.71
20240508093008,242.42
20240508094008,245.3
20240508095008,246.43
20240508100008,246.12
20240508101008,246.67
20240508102008,248.71
20240508103008,251.34
20240508104008,252.88
20240508105008,253.79
20240508110008,253.45
20240508111008,247.89
20240508112008,243.23
20240508113008,239.15
20240508114008,235.33
20240508115008,231.53
20240508120008,227.59
20240508121008,223.43
20240508122008,219.04
20240508123008,214.39
20240508124008,209.54
20240508125008,204.5
20240508130008,199.32
20240508131008,194.05
20240508132008,188.71
20240508133008,183.31
20240508134008,177.85
20240508135008,172.3
20240508140008,166.68
20240508141008,160.96
20240508142008,155.15
20240508143008,149.24
20240508144008,143.22
20240508145008,137.09
20240508150008,130.83
20240508151008,124.44
20240508152008,117.9
20240508153008,111.19
20240508154008,104.29
20240508155008,97.17
20240508160008,89.81
20240508161008,82.17
20240508162008,74.21
20240508163008,65.88
20240508164008,57.14
20240508165008,47.91
20240521090008,67.22
20240521091008,339.34
20240521092008,227.75
20240521093008,232.74
20240521094008,249.22
20240521095008,255.14
20240521100008,255.08
20240521101008,254.19
20240521102008,254.33
20240521103008,254.95
20240521104008,255.08
20240521105008,254.82
20240521110008,253.45
20240521111008,247.89
20240521112008,243.23
20240521113008,239.15
20240521114008,235.33
20240521115008,231.53
20240521120008,227.59
20240521121008,223.43
20240521122008,219.04
20240521123008,214.39
20240521124008,209.54
20240521125008,204.5
20240521130008,199.32
20240521131008,194.05
20240521132008,188.71
20240521133008,183.31
20240521134008,177.85
20240521135008,172.3
20240521140008,166.68
20240521141008,160.96
20240521142008,155.15
20240521143008,149.24
20240521144008,143.22
20240521145008,137.09
20240521150008,130.83
20240521151008,124.44
20240521152008,117.9
20240521153008,111.19
20240521154008,104.29
20240521155008,97.17
20240521160008,89.81
20240521161008,82.17
20240521162008,74.21
20240521163008,65.88
20240521164008,57.14
20240521165008,47.91
20240618090008,232.49
20240618091008,391.58
20240618092008,326.62
20240618093008,293.06
20240618094008,292.14
20240618095008,280.03
20240618100008,264.64
20240618101008,254.12
20240618102008,250.08
20240618103008,250.03
20240618104008,251.21
20240618105008,252.82
20240618110008,253.45
20240618111008,247.89
20240618112008,243.23
20240618113008,239.15
20240618114008,235.33
20240618115008,231.53
20240618120008,227.59
20240618121008,223.43
20240618122008,219.04
20240618123008,214.39
20240618124008,209.54
20240618125008,204.5
20240618130008,199.32
20240618131008,194.05
20240618132008,188.71
20240618133008,183.31
20240618134008,177.85
20240618135008,172.3
20240618140008,166.68
20240618141008,160.96
20240618142008,155.15
20240618143008,149.24
20240618144008,143.22
20240618145008,137.09
20240618150008,130.83
20240618151008,124.44
20240618152008,117.9
20240618153008,111.19
20240618154008,104.29
20240618155008,97.17
20240618160008,89.81
20240618161008,82.17
20240618162008,74.21
20240618163008,65.88
20240618164008,57.14
20240618165008,47.91
20240630090008,144.63
20240630091008,507.88
20240630092008,388.24
20240630093008,337.96
20240630094008,323.69
20240630095008,300.95
20240630100008,277.02
20240630101008,261.61
20240630102008,254.56
20240630103008,252.67
20240630104008,252.91
20240630105008,253.63
20240630110008,253.45
20240630111008,247.89
20240630112008,243.23
20240630113008,239.15
20240630114008,235.33
20240630115008,231.53
20240630120008,227.59
20240630121008,223.43
20240630122008,219.04
20240630123008,214.39
20240630124008,209.54
20240630125008,204.5
20240630130008,199.32
20240630131008,194.05
20240630132008,188.71
20240630133008,183.31
20240630134008,177.85
20240630135008,172.3
20240630140008,166.68
20240630141008,160.96
20240630142008,155.15
20240630143008,149.24
20240630144008,143.22
20240630145008,137.09
20240630150008,130.83
20240630151008,124.44
20240630152008,117.9
20240630153008,111.19
20240630154008,104.29
20240630155008,97.17
20240630160008,89.81
20240630161008,82.17
20240630162008,74.21
20240630163008,65.88
20240630164008,57.14
20240630165008,47.91
20240702090008,173.59
20240702091008,562.62
20240702092008,423.2
20240702093008,354.61
20240702094008,329.79
20240702095008,301.5
20240702100008,276.42
20240702101008,261.11
20240702102008,254.54
20240702103008,253.05
20240702104008,253.25
20240702105008,253.81
20240702110008,253.45
20240702111008,247.89
20240702112008,243.23
20240702113008,239.15
20240702114008,235.33
20240702115008,231.53
20240702120008,227.59
20240702121008,223.43
20240702122008,219.04
20240702123008,214.39
20240702124008,209.54
20240702125008,204.5
20240702130008,199.32
20240702131008,194.05
20240702132008,188.71
20240702133008,183.31
20240702134008,177.85
20240702135008,172.3
20240702140008,166.68
20240702141008,160.96
20240702142008,155.15
20240702143008,149.24
20240702144008,143.22
20240702145008,137.09
20240702150008,130.83
20240702151008,124.44
20240702152008,117.9
20240702153008,111.19
20240702154008,104.29
20240702155008,97.17
20240702160008,89.81
20240702161008,82.17
20240702162008,74.21
20240702163008,65.88
20240702164008,57.14
20240702165008,47.91
20240812090008,179.14
20240812091008,548.1
20240812092008,435.36
20240812093008,370.83
20240812094008,352.28
20240812095008,321.88
20240812100008,290.54
20240812101008,269.44
20240812102008,258.86
20240812103008,254.93
20240812104008,253.94
20240812105008,253.98
20240812110008,253.45
20240812111008,247.89
20240812112008,243.23
20240812113008,239.15
20240812114008,235.33
20240812115008,231.53
20240812120008,227.59
20240812121008,223.43
20240812122008,219.04
20240812123008,214.39
20240812124008,209.54
20240812125008,204.5
20240812130008,199.32
20240812131008,194.05
20240812132008,188.71
20240812133008,183.31
20240812134008,177.85
20240812135008,172.3
20240812140008,166.68
20240812141008,160.96
20240812142008,155.15
20240812143008,149.24
20240812144008,143.22
20240812145008,137.09
20240812150008,130.83
20240812151008,124.44
20240812152008,117.9
20240812153008,111.19
20240812154008,104.29
20240812155008,97.17
20240812160008,89.81
20240812161008,82.17
20240812162008,74.21
20240812163008,65.88
20240812164008,57.14
20240812165008,47.91
20240828090008,184.7
20240828091008,543.42
20240828092008,418.49
20240828093008,356.84
20240828094008,343.16
20240828095008,316.7
20240828100008,288.43
20240828101008,269.23
20240828102008,259.67
20240828103008,256.1
20240828104008,254.87
20240828105008,254.45
20240828110008,253.45
20240828111008,247.89
20240828112008,243.23
20240828113008,239.15
20240828114008,235.33
20240828115008,231.53
20240828120008,227.59
20240828121008,223.43
20240828122008,219.04
20240828123008,214.39
20240828124008,209.54
20240828125008,204.5
20240828130008,199.32
20240828131008,194.05
20240828132008,188.71
20240828133008,183.31
20240828134008,177.85
20240828135008,172.3
20240828140008,166.68
20240828141008,160.96
20240828142008,155.15
20240828143008,149.24
20240828144008,143.22
20240828145008,137.09
20240828150008,130.83
20240828151008,124.44
20240828152008,117.9
20240828153008,111.19
20240828154008,104.29
20240828155008,97.17
20240828160008,89.81
20240828161008,82.17
20240828162008,74.21
20240828163008,65.88
20240828164008,57.14
20240828165008,47.91
20240307090010,0
20240307091010,290.03
20240307092010,243.79
20240307093010,226.79
20240307094010,225.27
20240307095010,230.77
20240307100010,237.21
20240307101010,242.98
20240307102010,247.84
20240307103010,251.32
20240307104010,253.39
20240307105010,254.04
20240307110010,253.45
20240307111010,247.89
20240307112010,243.23
20240307113010,239.15
20240307114010,235.33
20240307115010,231.53
20240307120010,227.59
20240307121010,223.43
20240307122010,219.04
20240307123010,214.39
20240307124010,209.54
20240307125010,204.5
20240307130010,199.32
20240307131010,194.05
20240307132010,188.71
20240307133010,183.31
20240307134010,177.85
20240307135010,172.3
20240307140010,166.68
20240307141010,160.96
20240307142010,155.15
20240307143010,149.24
20240307144010,143.22
20240307145010,137.09
20240307150010,130.83
20240307151010,124.44
20240307152010,117.9
20240307153010,111.19
20240307154010,104.29
20240307155010,97.17
20240307160010,89.81
20240307161010,82.17
20240307162010,74.21
20240307163010,65.88
20240307164010,57.14
20240307165010,47.91
20240310090010,0
20240310091010,245.14
20240310092010,265.31
20240310093010,245.66
20240310094010,235.89
20240310095010,235.47
20240310100010,237.83
20240310101010,242.81
20240310102010,247.31
20240310103010,250.98
20240310104010,253.16
20240310105010,255.11
20240310110010,253.45
20240310111010,247.89
20240310112010,243.23
20240310113010,239.15
20240310114010,235.33
20240310115010,231.53
20240310120010,227.59
20240310121010,223.43
20240310122010,219.04
20240310123010,214.39
20240310124010,209.54
20240310125010,204.5
20240310130010,199.32
20240310131010,194.05
20240310132010,188.71
20240310133010,183.31
20240310134010,177.85
20240310135010,172.3
20240310140010,166.68
20240310141010,160.96
20240310142010,155.15
20240310143010,149.24
20240310144010,143.22
20240310145010,137.09
20240310150010,130.83
20240310151010,124.44
20240310152010,117.9
20240310153010,111.19
20240310154010,104.29
20240310155010,97.17
20240310160010,89.81
20240310161010,82.17
20240310162010,74.21
20240310163010,65.88
20240310164010,57.14
20240310165010,47.91
20240423090010,233.7
20240423091010,324.48
20240423092010,252.29
20240423093010,243.2
20240423094010,257.05
20240423095010,260.04
20240423100010,256.54
20240423101010,253.81
20240423102010,253.49
20240423103010,254.36
20240423104010,254.54
20240423105010,254.18
20240423110010,253.45
20240423111010,247.89
20240423112010,243.23
20240423113010,239.15
20240423114010,235.33
20240423115010,231.53
20240423120010,227.59
20240423121010,223.43
20240423122010,219.04
20240423123010,214.39
20240423124010,209.54
20240423125010,204.5
20240423130010,199.32
20240423131010,194.05
20240423132010,188.71
20240423133010,183.31
20240423134010,177.85
20240423135010,172.3
20240423140010,166.68
20240423141010,160.96
20240423142010,155.15
20240423143010,149.24
20240423144010,143.22
20240423145010,137.09
20240423150010,130.83
20240423151010,124.44
20240423152010,117.9
20240423153010,111.19
20240423154010,104.29
20240423155010,97.17
20240423160010,89.81
20240423161010,82.17
20240423162010,74.21
20240423163010,65.88
20240423164010,57.14
20240423165010,47.91
20240519090010,134.04
20240519091010,335.71
20240519092010,232.02
20240519093010,232.71
20240519094010,245.43
20240519095010,250.86
20240519100010,251.59
20240519101010,252.01
20240519102010,253.4
20240519103010,254.89
20240519104010,255.3
20240519105010,254.99
20240519110010,253.45
20240519111010,247.89
20240519112010,243.23
20240519113010,239.15
20240519114010,235.33
20240519115010,231.53
20240519120010,227.59
20240519121010,223.43
20240519122010,219.04
20240519123010,214.39
20240519124010,209.54
20240519125010,204.5
20240519130010,199.32
20240519131010,194.05
20240519132010,188.71
20240519133010,183.31
20240519134010,177.85
20240519135010,172.3
20240519140010,166.68
20240519141010,160.96
20240519142010,155.15
20240519143010,149.24
20240519144010,143.22
20240519145010,137.09
20240519150010,130.83
20240519151010,124.44
20240519152010,117.9
20240519153010,111.19
20240519154010,104.29
20240519155010,97.17
20240519160010,89.81
20240519161010,82.17
20240519162010,74.21
20240519163010,65.88
20240519164010,57.14
20240519165010,47.91
20240619090010,338.14
20240619091010,379.52
20240619092010,429.78
20240619093010,359.34
20240619094010,330.17
20240619095010,291.43
20240619100010,258.46
20240619101010,240.09
20240619102010,236.48
20240619103010,239.75
20240619104010,244.46
20240619105010,249.33
20240619110010,253.45
20240619111010,247.89
20240619112010,243.23
20240619113010,239.15
20240619114010,235.33
20240619115010,231.53
20240619120010,227.59
20240619121010,223.43
20240619122010,219.04
20240619123010,214.39
20240619124010,209.54
20240619125010,204.5
20240619130010,199.32
20240619131010,194.05
20240619132010,188.71
20240619133010,183.31
20240619134010,177.85
20240619135010,172.3
20240619140010,166.68
20240619141010,160.96
20240619142010,155.15
20240619143010,149.24
20240619144010,143.22
20240619145010,137.09
20240619150010,130.83
20240619151010,124.44
20240619152010,117.9
20240619153010,111.19
20240619154010,104.29
20240619155010,97.17
20240619160010,89.81
20240619161010,82.17
20240619162010,74.21
20240619163010,65.88
20240619164010,57.14
20240619165010,47.91
20240711090010,128.26
20240711091010,0
20240711092010,279.3
20240711093010,313.14
20240711094010,367.12
20240711095010,353.97
20240711100010,316.63
20240711101010,286.42
20240711102010,271.92
20240711103010,265.48
20240711104010,262.51
20240711105010,259.62
20240711110010,253.45
20240711111010,247.89
20240711112010,243.23
20240711113010,239.15
20240711114010,235.33
20240711115010,231.53
20240711120010,227.59
20240711121010,223.43
20240711122010,219.04
20240711123010,214.39
20240711124010,209.54
20240711125010,204.5
20240711130010,199.32
20240711131010,194.05
20240711132010,188.71
20240711133010,183.31
20240711134010,177.85
20240711135010,172.3
20240711140010,166.68
20240711141010,160.96
20240711142010,155.15
20240711143010,149.24
20240711144010,143.22
20240711145010,137.09
20240711150010,130.83
20240711151010,124.44
20240711152010,117.9
20240711153010,111.19
20240711154010,104.29
20240711155010,97.17
20240711160010,89.81
20240711161010,82.17
20240711162010,74.21
20240711163010,65.88
20240711164010,57.14
20240711165010,47.91
20240207090017,166.19
20240207091017,283.0
20240207092017,253.48
20240207093017,225.92
20240207094017,219.54
20240207095017,224.47
20240207100017,232.07
20240207101017,239.72
20240207102017,246.18
20240207103017,250.98
20240207104017,253.51
20240207105017,254.5
20240207110017,253.45
20240207111017,247.89
20240207112017,243.23
20240207113017,239.15
20240207114017,235.33
20240207115017,231.53
20240207120017,227.59
20240207121017,223.43
20240207122017,219.04
20240207123017,214.39
20240207124017,209.54
20240207125017,204.5
20240207130017,199.32
20240207131017,194.05
20240207132017,188.71
20240207133017,183.31
20240207134017,177.85
20240207135017,172.3
20240207140017,166.68
20240207141017,160.96
20240207142017,155.15
20240207143017,149.24
20240207144017,143.22
20240207145017,137.09
20240207150017,130.83
20240207151017,124.44
20240207152017,117.9
20240207153017,111.19
20240207154017,104.29
20240207155017,97.17
20240207160017,89.81
20240207161017,82.17
20240207162017,74.21
20240207163017,65.88
20240207164017,57.14
20240207165017,47.91
20240224090017,113.54
20240224091017,334.39
20240224092017,311.74
20240224093017,250.22
20240224094017,220.31
20240224095017,215.88
20240224100017,220.37
20240224101017,227.91
20240224102017,235.83
20240224103017,242.72
20240224104017,247.85
20240224105017,251.63
20240224110017,253.45
20240224111017,247.89
20240224112017,243.23
20240224113017,239.15
20240224114017,235.33
20240224115017,231.53
20240224120017,227.59
20240224121017,223.43
20240224122017,219.04
20240224123017,214.39
20240224124017,209.54
20240224125017,204.5
20240224130017,199.32
20240224131017,194.05
20240224132017,188.71
20240224133017,183.31
20240224134017,177.85
20240224135017,172.3
20240224140017,166.68
20240224141017,160.96
20240224142017,155.15
20240224143017,149.24
20240224144017,143.22
20240224145017,137.09
20240224150017,130.83
20240224151017,124.44
20240224152017,117.9
20240224153017,111.19
20240224154017,104.29
20240224155017,97.17
20240224160017,89.81
20240224161017,82.17
20240224162017,74.21
20240224163017,65.88
20240224164017,57.14
20240224165017,47.91
20240318090017,60.08
20240318091017,346.03
20240318092017,308.66
20240318093017,257.09
20240318094017,232.74
20240318095017,227.41
20240318100017,228.68
20240318101017,233.07
20240318102017,238.54
20240318103017,243.97
20240318104017,248.27
20240318105017,251.57
20240318110017,253.45
20240318111017,247.89
20240318112017,243.23
20240318113017,239.15
20240318114017,235.33
20240318115017,231.53
20240318120017,227.59
20240318121017,223.43
20240318122017,219.04
20240318123017,214.39
20240318124017,209.54
20240318125017,204.5
20240318130017,199.32
20240318131017,194.05
20240318132017,188.71
20240318133017,183.31
20240318134017,177.85
20240318135017,172.3
20240318140017,166.68
20240318141017,160.96
20240318142017,155.15
20240318143017,149.24
20240318144017,143.22
20240318145017,137.09
20240318150017,130.83
20240318151017,124.44
20240318152017,117.9
20240318153017,111.19
20240318154017,104.29
20240318155017,97.17
20240318160017,89.81
20240318161017,82.17
20240318162017,74.21
20240318163017,65.88
20240318164017,57.14
20240318165017,47.91
20240509090017,190.71
20240509091017,333.35
20240509092017,294.6
20240509093017,249.51
20240509094017,231.44
20240509095017,228.1
20240509100017,230.13
20240509101017,234.77
20240509102017,240.56
20240509103017,245.84
20240509104017,249.61
20240509105017,252.62
20240509110017,253.45
20240509111017,247.89
20240509112017,243.23
20240509113017,239.15
20240509114017,235.33
20240509115017,231.53
20240509120017,227.59
20240509121017,223.43
20240509122017,219.04
20240509123017,214.39
20240509124017,209.54
20240509125017,204.5
20240509130017,199.32
20240509131017,194.05
20240509132017,188.71
20240509133017,183.31
20240509134017,177.85
20240509135017,172.3
20240509140017,166.68
20240509141017,160.96
20240509142017,155.15
20240509143017,149.24
20240509144017,143.22
20240509145017,137.09
20240509150017,130.83
20240509151017,124.44
20240509152017,117.9
20240509153017,111.19
20240509154017,104.29
20240509155017,97.17
20240509160017,89.81
20240509161017,82.17
20240509162017,74.21
20240509163017,65.88
20240509164017,57.14
20240509165017,47.91
20240602090017,90.31
20240602091017,404.39
20240602092017,278.77
20240602093017,254.73
20240602094017,254.62
20240602095017,252.59
20240602100017,250.07
20240602101017,249.55
20240602102017,250.81
20240602103017,252.5
20240602104017,253.69
20240602105017,254.07
20240602110017,253.45
20240602111017,247.89
20240602112017,243.23
20240602113017,239.15
20240602114017,235.33
20240602115017,231.53
20240602120017,227.59
20240602121017,223.43
20240602122017,219.04
20240602123017,214.39
20240602124017,209.54
20240602125017,204.5
20240602130017,199.32
20240602131017,194.05
20240602132017,188.71
20240602133017,183.31
20240602134017,177.85
20240602135017,172.3
20240602140017,166.68
20240602141017,160.96
20240602142017,155.15
20240602143017,149.24
20240602144017,143.22
20240602145017,137.09
20240602150017,130.83
20240602151017,124.44
20240602152017,117.9
20240602153017,111.19
20240602154017,104.29
20240602155017,97.17
20240602160017,89.81
20240602161017,82.17
20240602162017,74.21
20240602163017,65.88
20240602164017,57.14
20240602165017,47.91
20240604090017,478.67
20240604091017,209.83
20240604092017,389.92
20240604093017,305.06
20240604094017,298.56
20240604095017,277.58
20240604100017,260.76
20240604101017,251.41
20240604102017,248.17
20240604103017,248.78
20240604104017,248.83
20240604105017,249.6
20240604110017,253.45
20240604111017,247.89
20240604112017,243.23
20240604113017,239.15
20240604114017,235.33
20240604115017,231.53
20240604120017,227.59
20240604121017,223.43
20240604122017,219.04
20240604123017,214.39
20240604124017,209.54
20240604125017,204.5
20240604130017,199.32
20240604131017,194.05
20240604132017,188.71
20240604133017,183.31
20240604134017,177.85
20240604135017,172.3
20240604140017,166.68
20240604141017,160.96
20240604142017,155.15
20240604143017,149.24
20240604144017,143.22
20240604145017,137.09
20240604150017,130.83
20240604151017,124.44
20240604152017,117.9
20240604153017,111.19
20240604154017,104.29
20240604155017,97.17
20240604160017,89.81
20240604161017,82.17
20240604162017,74.21
20240604163017,65.88
20240604164017,57.14
20240604165017,47.91
20240609090017,894.25
20240609091017,128.63
20240609092017,445.06
20240609093017,333.41
20240609094017,328.36
20240609095017,286.37
20240609100017,260.14
20240609101017,245.8
20240609102017,242.51
20240609103017,245.92
20240609104017,249.28
20240609105017,252.75
20240609110017,253.45
20240609111017,247.89
20240609112017,243.23
20240609113017,239.15
20240609114017,235.33
20240609115017,231.53
20240609120017,227.59
20240609121017,223.43
20240609122017,219.04
20240609123017,214.39
20240609124017,209.54
20240609125017,204.5
20240609130017,199.32
20240609131017,194.05
20240609132017,188.71
20240609133017,183.31
20240609134017,177.85
20240609135017,172.3
20240609140017,166.68
20240609141017,160.96
20240609142017,155.15
20240609143017,149.24
20240609144017,143.22
20240609145017,137.09
20240609150017,130.83
20240609151017,124.44
20240609152017,117.9
20240609153017,111.19
20240609154017,104.29
20240609155017,97.17
20240609160017,89.81
20240609161017,82.17
20240609162017,74.21
20240609163017,65.88
20240609164017,57.14
20240609165017,47.91
20240709090017,816.46
20240709091017,83.43
20240709092017,429.66
20240709093017,319.93
20240709094017,319.38
20240709095017,278.55
20240709100017,253.67
20240709101017,241.99
20240709102017,240.53
20240709103017,244.01
20240709104017,248.47
20240709105017,252.15
20240709110017,253.45
20240709111017,247.89
20240709112017,243.23
20240709113017,239.15
20240709114017,235.33
20240709115017,231.53
20240709120017,227.59
20240709121017,223.43
20240709122017,219.04
20240709123017,214.39
20240709124017,209.54
20240709125017,204.5
20240709130017,199.32
20240709131017,194.05
20240709132017,188.71
20240709133017,183.31
20240709134017,177.85
20240709135017,172.3
20240709140017,166.68
20240709141017,160.96
20240709142017,155.15
20240709143017,149.24
20240709144017,143.22
20240709145017,137.09
20240709150017,130.83
20240709151017,124.44
20240709152017,117.9
20240709153017,111.19
20240709154017,104.29
20240709155017,97.17
20240709160017,89.81
20240709161017,82.17
20240709162017,74.21
20240709163017,65.88
20240709164017,57.14
20240709165017,47.91
20240106090001,763.82
20240106091001,109.96
20240106092001,315.17
20240106093001,268.77
20240106094001,274.68
20240106095001,274.64
20240106100001,270.12
20240106101001,265.81
20240106102001,264.37
20240106103001,263.93
20240106104001,261.59
20240106105001,259.17
20240106110001,253.45
20240106111001,247.89
20240106112001,243.23
20240106113001,239.15
20240106114001,235.33
20240106115001,231.53
20240106120001,227.59
20240106121001,223.43
20240106122001,219.04
20240106123001,214.39
20240106124001,209.54
20240106125001,204.5
20240106130001,199.32
20240106131001,194.05
20240106132001,188.71
20240106133001,183.31
20240106134001,177.85
20240106135001,172.3
20240106140001,166.68
20240106141001,160.96
20240106142001,155.15
20240106143001,149.24
20240106144001,143.22
20240106145001,137.09
20240106150001,130.83
20240106151001,124.44
20240106152001,117.9
20240106153001,111.19
20240106154001,104.29
20240106155001,97.17
20240106160001,89.81
20240106161001,82.17
20240106162001,74.21
20240106163001,65.88
20240106164001,57.14
20240106165001,47.91
20240111090001,68.13
20240111091001,207.84
20240111092001,221.44
20240111093001,213.49
20240111094001,218.7
20240111095001,227.95
20240111100001,235.26
20240111101001,241.91
20240111102001,247.2
20240111103001,251.14
20240111104001,252.9
20240111105001,253.97
20240111110001,253.45
20240111111001,247.89
20240111112001,243.23
20240111113001,239.15
20240111114001,235.33
20240111115001,231.53
20240111120001,227.59
20240111121001,223.43
20240111122001,219.04
20240111123001,214.39
20240111124001,209.54
20240111125001,204.5
20240111130001,199.32
20240111131001,194.05
20240111132001,188.71
20240111133001,183.31
20240111134001,177.85
20240111135001,172.3
20240111140001,166.68
20240111141001,160.96
20240111142001,155.15
20240111143001,149.24
20240111144001,143.22
20240111145001,137.09
20240111150001,130.83
20240111151001,124.44
20240111152001,117.9
20240111153001,111.19
20240111154001,104.29
20240111155001,97.17
20240111160001,89.81
20240111161001,82.17
20240111162001,74.21
20240111163001,65.88
20240111164001,57.14
20240111165001,47.91
20240213090001,678.99
20240213091001,109.98
20240213092001,319.41
20240213093001,258.44
20240213094001,250.03
20240213095001,245.33
20240213100001,244.0
20240213101001,246.93
20240213102001,250.47
20240213103001,253.47
20240213104001,254.19
20240213105001,255.22
20240213110001,253.45
20240213111001,247.89
20240213112001,243.23
20240213113001,239.15
20240213114001,235.33
20240213115001,231.53
20240213120001,227.59
20240213121001,223.43
20240213122001,219.04
20240213123001,214.39
20240213124001,209.54
20240213125001,204.5
20240213130001,199.32
20240213131001,194.05
20240213132001,188.71
20240213133001,183.31
20240213134001,177.85
20240213135001,172.3
20240213140001,166.68
20240213141001,160.96
20240213142001,155.15
20240213143001,149.24
20240213144001,143.22
20240213145001,137.09
20240213150001,130.83
20240213151001,124.44
20240213152001,117.9
20240213153001,111.19
20240213154001,104.29
20240213155001,97.17
20240213160001,89.81
20240213161001,82.17
20240213162001,74.21
20240213163001,65.88
20240213164001,57.14
20240213165001,47.91
20240508090001,317.64
20240508091001,225.76
20240508092001,269.03
20240508093001,248.71
20240508094001,254.3
20240508095001,251.2
20240508100001,244.86
20240508101001,243.09
20240508102001,244.76
20240508103001,248.53
20240508104001,251.44
20240508105001,253.37
20240508110001,253.45
20240508111001,247.89
20240508112001,243.23
20240508113001,239.15
20240508114001,235.33
20240508115001,231.53
20240508120001,227.59
20240508121001,223.43
20240508122001,219.04
20240508123001,214.39
20240508124001,209.54
20240508125001,204.5
20240508130001,199.32
20240508131001,194.05
20240508132001,188.71
20240508133001,183.31
20240508134001,177.85
20240508135001,172.3
20240508140001,166.68
20240508141001,160.96
20240508142001,155.15
20240508143001,149.24
20240508144001,143.22
20240508145001,137.09
20240508150001,130.83
20240508151001,124.44
20240508152001,117.9
20240508153001,111.19
20240508154001,104.29
20240508155001,97.17
20240508160001,89.81
20240508161001,82.17
20240508162001,74.21
20240508163001,65.88
20240508164001,57.14
20240508165001,47.91
20240510090001,707.05
20240510091001,152.01
20240510092001,290.06
20240510093001,250.48
20240510094001,252.15
20240510095001,249.66
20240510100001,246.69
20240510101001,246.72
20240510102001,249.21
20240510103001,252.66
20240510104001,254.51
20240510105001,255.74
20240510110001,253.45
20240510111001,247.89
20240510112001,243.23
20240510113001,239.15
20240510114001,235.33
20240510115001,231.53
20240510120001,227.59
20240510121001,223.43
20240510122001,219.04
20240510123001,214.39
20240510124001,209.54
20240510125001,204.5
20240510130001,199.32
20240510131001,194.05
20240510132001,188.71
20240510133001,183.31
20240510134001,177.85
20240510135001,172.3
20240510140001,166.68
20240510141001,160.96
20240510142001,155.15
20240510143001,149.24
20240510144001,143.22
20240510145001,137.09
20240510150001,130.83
20240510151001,124.44
20240510152001,117.9
20240510153001,111.19
20240510154001,104.29
20240510155001,97.17
20240510160001,89.81
20240510161001,82.17
20240510162001,74.21
20240510163001,65.88
20240510164001,57.14
20240510165001,47.91
20240524090001,144.98
20240524091001,305.21
20240524092001,208.02
20240524093001,222.57
20240524094001,239.19
20240524095001,248.47
20240524100001,252.13
20240524101001,254.15
20240524102001,255.51
20240524103001,256.37
20240524104001,256.28
20240524105001,255.38
20240524110001,253.45
20240524111001,247.89
20240524112001,243.23
20240524113001,239.15
20240524114001,235.33
20240524115001,231.53
20240524120001,227.59
20240524121001,223.43
20240524122001,219.04
20240524123001,214.39
20240524124001,209.54
20240524125001,204.5
20240524130001,199.32
20240524131001,194.05
20240524132001,188.71
20240524133001,183.31
20240524134001,177.85
20240524135001,172.3
20240524140001,166.68
20240524141001,160.96
20240524142001,155.15
20240524143001,149.24
20240524144001,143.22
20240524145001,137.09
20240524150001,130.83
20240524151001,124.44
20240524152001,117.9
20240524153001,111.19
20240524154001,104.29
20240524155001,97.17
20240524160001,89.81
20240524161001,82.17
20240524162001,74.21
20240524163001,65.88
20240524164001,57.14
20240524165001,47.91
20240623090001,575.37
20240623091001,40.35
20240623092001,367.42
20240623093001,311.07
20240623094001,325.79
20240623095001,287.81
20240623100001,259.96
20240623101001,244.91
20240623102001,240.91
20240623103001,243.4
20240623104001,247.49
20240623105001,251.21
20240623110001,253.45
20240623111001,247.89
20240623112001,243.23
20240623113001,239.15
20240623114001,235.33
20240623115001,231.53
20240623120001,227.59
20240623121001,223.43
20240623122001,219.04
20240623123001,214.39
20240623124001,209.54
20240623125001,204.5
20240623130001,199.32
20240623131001,194.05
20240623132001,188.71
20240623133001,183.31
20240623134001,177.85
20240623135001,172.3
20240623140001,166.68
20240623141001,160.96
20240623142001,155.15
20240623143001,149.24
20240623144001,143.22
20240623145001,137.09
20240623150001,130.83
20240623151001,124.44
20240623152001,117.9
